[2025-07-28 19:47:59] INFO | SERVER | HOST_RESOLVE | Host: 192.168.0.2 | SERVER | ID:24376036
[2025-07-28 19:52:23] INFO | CLIENT | LIST_FILES_REQUEST | Cliente solicitó listar archivos | /127.0.0.1:56333 | ID:92609035
[2025-07-28 19:52:23] INFO | MENU | MENU_SENT | Menú enviado: Archivos Disponibles | SERVER | ID:12699271
[2025-07-28 19:52:23] INFO | FILE | LIST_SENT | 9 archivos enviados | SERVER | ID:38180695
[2025-07-28 19:52:23] INFO | MENU | MENU_SENT | Menú enviado: Menu Principal | SERVER | ID:50345084
[2025-07-28 19:52:26] INFO | CLIENT | OPTION_RECEIVED | Opción recibida: 2 | SERVER | ID:64995750
[2025-07-28 19:52:26] DEBUG | CLIENT | MENU_OPTION_PROCESSING | Procesando opción: 2 | /127.0.0.1:56333 | ID:13303613
[2025-07-28 19:52:26] INFO | CLIENT | DOWNLOAD_REQUEST | Cliente solicitó descargar archivo | /127.0.0.1:56333 | ID:42617178
[2025-07-28 19:52:26] INFO | MENU | MENU_SENT | Menú enviado: Archivos Disponibles para Descargar | SERVER | ID:68440477
[2025-07-28 19:52:28] INFO | CLIENT | OPTION_RECEIVED | Opción recibida: 3 | SERVER | ID:01399030
[2025-07-28 19:52:28] INFO | FILE | FILE_SELECTED | Instalar controlador Broadcom BCM43142.txt desde FILES | SERVER | ID:08992523
[2025-07-28 19:52:28] INFO | FILE | SEND_FILE_STARTED | Instalar controlador Broadcom BCM43142.txt | SERVER | ID:63077860
[2025-07-28 19:52:28] INFO | FILE | SEND_FILE_COMPLETED | Instalar controlador Broadcom BCM43142.txt enviado exitosamente | SERVER | ID:86602240
[2025-07-28 19:52:28] INFO | MENU | MENU_SENT | Menú enviado: Menu Principal | SERVER | ID:80939771
[2025-07-28 19:52:31] INFO | CLIENT | OPTION_RECEIVED | Opción recibida: 3 | SERVER | ID:12882934
[2025-07-28 19:52:31] DEBUG | CLIENT | MENU_OPTION_PROCESSING | Procesando opción: 3 | /127.0.0.1:56333 | ID:34054611
[2025-07-28 19:52:31] INFO | CLIENT | UPLOAD_REQUEST | Cliente solicitó subir archivo | /127.0.0.1:56333 | ID:78649469
[2025-07-28 19:52:31] INFO | CLIENT | UPLOAD_REQUEST | Cliente solicitó subir archivo | SERVER | ID:89487057
[2025-07-28 19:52:35] INFO | FILE | RECEIVE_FILE_STARTED | Instalar controlador Broadcom BCM43142.txt (1977 bytes) | SERVER | ID:28684970
[2025-07-28 19:52:35] INFO | FILE | RECEIVE_FILE_COMPLETED | Instalar controlador Broadcom BCM43142.txt recibido exitosamente | SERVER | ID:19494001
[2025-07-28 19:52:35] INFO | MENU | MENU_SENT | Menú enviado: Menu Principal | SERVER | ID:64796797
[2025-07-28 19:52:37] INFO | CLIENT | OPTION_RECEIVED | Opción recibida: 4 | SERVER | ID:05237665
[2025-07-28 19:52:37] DEBUG | CLIENT | MENU_OPTION_PROCESSING | Procesando opción: 4 | /127.0.0.1:56333 | ID:06772799
[2025-07-28 19:52:37] INFO | CLIENT | EXIT_REQUEST | Cliente solicitó salir | /127.0.0.1:56333 | ID:59581422
[2025-07-28 19:52:37] INFO | CLIENT | SESSION_ENDING | Finalizando sesión para: /127.0.0.1:56333 | /127.0.0.1 | ID:74386271
[2025-07-28 19:52:37] DEBUG | CLIENT | CLEANUP_STARTED | Iniciando limpieza de recursos | /127.0.0.1:56333 | ID:64558890
[2025-07-28 19:52:37] INFO | CLIENT | DISCONNECTED | Cliente desconectado exitosamente | /127.0.0.1 | ID:95040724
[2025-07-28 19:53:05] INFO | CLIENT | CONNECTION_ACCEPTED | /127.0.0.1:56343 | /127.0.0.1 | ID:60768157
[2025-07-28 19:53:05] DEBUG | SYSTEM | THREAD_CREATED | Hilo virtual para: /127.0.0.1:56343 | SERVER | ID:93974216
[2025-07-28 19:53:05] INFO | CLIENT | SESSION_STARTED | Sesión iniciada para: /127.0.0.1:56343 | /127.0.0.1 | ID:72454620
[2025-07-28 19:53:05] DEBUG | CLIENT | REQUEST_MANAGER_CREATED | RequestManager y ServerRequestHandler creados | /127.0.0.1:56343 | ID:09697289
[2025-07-28 19:53:05] INFO | MENU | MENU_SENT | Menú enviado: Menu Principal | SERVER | ID:48232261
[2025-07-28 19:53:06] INFO | CLIENT | OPTION_RECEIVED | Opción recibida: 1 | SERVER | ID:96507343
[2025-07-28 19:53:06] DEBUG | CLIENT | MENU_OPTION_PROCESSING | Procesando opción: 1 | /127.0.0.1:56343 | ID:24642244
[2025-07-28 19:53:06] INFO | CLIENT | LIST_FILES_REQUEST | Cliente solicitó listar archivos | /127.0.0.1:56343 | ID:89021975
[2025-07-28 19:53:06] INFO | MENU | MENU_SENT | Menú enviado: Archivos Disponibles | SERVER | ID:54923438
[2025-07-28 19:53:06] INFO | FILE | LIST_SENT | 10 archivos enviados | SERVER | ID:78152482
[2025-07-28 19:53:06] INFO | MENU | MENU_SENT | Menú enviado: Menu Principal | SERVER | ID:05032536
[2025-07-28 19:53:09] INFO | CLIENT | OPTION_RECEIVED | Opción recibida: 4 | SERVER | ID:49576408
[2025-07-28 19:53:09] DEBUG | CLIENT | MENU_OPTION_PROCESSING | Procesando opción: 4 | /127.0.0.1:56343 | ID:01744267
[2025-07-28 19:53:09] INFO | CLIENT | EXIT_REQUEST | Cliente solicitó salir | /127.0.0.1:56343 | ID:86301563
[2025-07-28 19:53:09] INFO | CLIENT | SESSION_ENDING | Finalizando sesión para: /127.0.0.1:56343 | /127.0.0.1 | ID:13204304
[2025-07-28 19:53:09] DEBUG | CLIENT | CLEANUP_STARTED | Iniciando limpieza de recursos | /127.0.0.1:56343 | ID:74029504
[2025-07-28 19:53:09] INFO | CLIENT | DISCONNECTED | Cliente desconectado exitosamente | /127.0.0.1 | ID:97483187
[2025-07-28 19:54:21] INFO | CLIENT | CONNECTION_ACCEPTED | /127.0.0.1:56346 | /127.0.0.1 | ID:16918640
[2025-07-28 19:54:21] DEBUG | SYSTEM | THREAD_CREATED | Hilo virtual para: /127.0.0.1:56346 | SERVER | ID:16078084
[2025-07-28 19:54:21] INFO | CLIENT | SESSION_STARTED | Sesión iniciada para: /127.0.0.1:56346 | /127.0.0.1 | ID:80027189
[2025-07-28 19:54:21] DEBUG | CLIENT | REQUEST_MANAGER_CREATED | RequestManager y ServerRequestHandler creados | /127.0.0.1:56346 | ID:18949925
[2025-07-28 19:54:21] INFO | MENU | MENU_SENT | Menú enviado: Menu Principal | SERVER | ID:19153315
[2025-07-28 19:54:23] INFO | CLIENT | OPTION_RECEIVED | Opción recibida: 4 | SERVER | ID:35822601
[2025-07-28 19:54:23] DEBUG | CLIENT | MENU_OPTION_PROCESSING | Procesando opción: 4 | /127.0.0.1:56346 | ID:22117232
[2025-07-28 19:54:23] INFO | CLIENT | EXIT_REQUEST | Cliente solicitó salir | /127.0.0.1:56346 | ID:35394986
[2025-07-28 19:54:23] INFO | CLIENT | SESSION_ENDING | Finalizando sesión para: /127.0.0.1:56346 | /127.0.0.1 | ID:28363747
[2025-07-28 19:54:23] DEBUG | CLIENT | CLEANUP_STARTED | Iniciando limpieza de recursos | /127.0.0.1:56346 | ID:09002764
[2025-07-28 19:54:23] INFO | CLIENT | DISCONNECTED | Cliente desconectado exitosamente | /127.0.0.1 | ID:41346980
[2025-07-28 19:56:38] INFO | SERVER | SHUTDOWN | ServerSocket cerrado exitosamente | SERVER | ID:05716674
[2025-07-28 19:56:38] DEBUG | CONSOLE | THREAD_ENDED | Hilo de monitoreo terminado | SERVER | ID:42345654
[2025-07-28 20:08:03] INFO | SERVER | HOST_RESOLVE | Host: 192.168.0.2 | SERVER | ID:38982017
[2025-07-28 20:08:03] INFO | SERVER | SOCKET_CREATED | ServerSocket creado en puerto: 8080 | SERVER | ID:04273994
[2025-07-28 20:08:03] INFO | SERVER | STARTED | Servidor activo en 192.168.0.2:8080 | SERVER | ID:42436439
[2025-07-28 20:08:03] INFO | CONSOLE | THREAD_STARTED | Hilo de monitoreo iniciado | SERVER | ID:40893011
[2025-07-28 20:08:11] INFO | CLIENT | CONNECTION_ACCEPTED | /127.0.0.1:56417 | /127.0.0.1 | ID:01776631
[2025-07-28 20:08:11] DEBUG | SYSTEM | THREAD_CREATED | Hilo virtual para: /127.0.0.1:56417 | SERVER | ID:12914175
[2025-07-28 20:08:11] INFO | CLIENT | SESSION_STARTED | Sesión iniciada para: /127.0.0.1:56417 | /127.0.0.1 | ID:87857934
[2025-07-28 20:08:11] DEBUG | CLIENT | REQUEST_MANAGER_CREATED | RequestManager y ServerRequestHandler creados | /127.0.0.1:56417 | ID:69664135
[2025-07-28 20:08:11] INFO | MENU | MENU_SENT | Menú enviado: Menu Principal | SERVER | ID:35370169
[2025-07-28 20:08:12] INFO | CLIENT | OPTION_RECEIVED | Opción recibida: 1 | SERVER | ID:93106217
[2025-07-28 20:08:12] DEBUG | CLIENT | MENU_OPTION_PROCESSING | Procesando opción: 1 | /127.0.0.1:56417 | ID:95393159
[2025-07-28 20:08:12] INFO | CLIENT | LIST_FILES_REQUEST | Cliente solicitó listar archivos | /127.0.0.1:56417 | ID:85058480
[2025-07-28 20:08:12] INFO | MENU | MENU_SENT | Menú enviado: Archivos Disponibles | SERVER | ID:89752392
[2025-07-28 20:08:12] INFO | FILE | LIST_SENT | 10 archivos enviados | SERVER | ID:57465425
[2025-07-28 20:08:12] INFO | MENU | MENU_SENT | Menú enviado: Menu Principal | SERVER | ID:40716614
[2025-07-28 20:08:19] INFO | CLIENT | OPTION_RECEIVED | Opción recibida: 2 | SERVER | ID:60059767
[2025-07-28 20:08:19] DEBUG | CLIENT | MENU_OPTION_PROCESSING | Procesando opción: 2 | /127.0.0.1:56417 | ID:53099425
[2025-07-28 20:08:19] INFO | CLIENT | DOWNLOAD_REQUEST | Cliente solicitó descargar archivo | /127.0.0.1:56417 | ID:38704613
[2025-07-28 20:08:19] INFO | MENU | MENU_SENT | Menú enviado: Archivos Disponibles para Descargar | SERVER | ID:53770429
[2025-07-28 20:08:22] INFO | CLIENT | OPTION_RECEIVED | Opción recibida: 7 | SERVER | ID:38939962
[2025-07-28 20:08:22] INFO | FILE | FILE_SELECTED | Recetas.txt desde FILES | SERVER | ID:69139456
[2025-07-28 20:08:22] INFO | FILE | SEND_FILE_STARTED | Recetas.txt | SERVER | ID:44855644
[2025-07-28 20:08:22] INFO | FILE | SEND_FILE_COMPLETED | Recetas.txt enviado exitosamente | SERVER | ID:72474832
[2025-07-28 20:08:22] INFO | MENU | MENU_SENT | Menú enviado: Menu Principal | SERVER | ID:68116462
[2025-07-28 20:08:32] INFO | CLIENT | OPTION_RECEIVED | Opción recibida: 3 | SERVER | ID:62896157
[2025-07-28 20:08:32] DEBUG | CLIENT | MENU_OPTION_PROCESSING | Procesando opción: 3 | /127.0.0.1:56417 | ID:31596493
[2025-07-28 20:08:32] INFO | CLIENT | UPLOAD_REQUEST | Cliente solicitó subir archivo | /127.0.0.1:56417 | ID:66940719
[2025-07-28 20:08:32] INFO | CLIENT | UPLOAD_REQUEST | Cliente solicitó subir archivo | SERVER | ID:98824298
[2025-07-28 20:08:35] INFO | FILE | RECEIVE_FILE_STARTED | Recetas.txt (18 bytes) | SERVER | ID:28304745
[2025-07-28 20:08:35] INFO | FILE | RECEIVE_FILE_COMPLETED | Recetas.txt recibido exitosamente | SERVER | ID:63344727
[2025-07-28 20:08:35] INFO | MENU | MENU_SENT | Menú enviado: Menu Principal | SERVER | ID:30095605
[2025-07-28 20:08:49] INFO | CLIENT | OPTION_RECEIVED | Opción recibida: 4 | SERVER | ID:53302705
[2025-07-28 20:08:49] DEBUG | CLIENT | MENU_OPTION_PROCESSING | Procesando opción: 4 | /127.0.0.1:56417 | ID:03674060
[2025-07-28 20:08:49] INFO | CLIENT | EXIT_REQUEST | Cliente solicitó salir | /127.0.0.1:56417 | ID:67504773
[2025-07-28 20:08:49] INFO | CLIENT | SESSION_ENDING | Finalizando sesión para: /127.0.0.1:56417 | /127.0.0.1 | ID:10238686
[2025-07-28 20:08:49] DEBUG | CLIENT | CLEANUP_STARTED | Iniciando limpieza de recursos | /127.0.0.1:56417 | ID:19081481
[2025-07-28 20:08:49] INFO | CLIENT | DISCONNECTED | Cliente desconectado exitosamente | /127.0.0.1 | ID:15070385
[2025-07-28 20:08:54] INFO | SERVER | SHUTDOWN | ServerSocket cerrado exitosamente | SERVER | ID:47223230
[2025-07-28 20:08:54] DEBUG | CONSOLE | THREAD_ENDED | Hilo de monitoreo terminado | SERVER | ID:11848790
